,ResponseId,UserLanguage,Cry_last,qual_Q,Trigger_cause,Trigger_cause_3_TEXT,Trigger_type,Trigger_type_4_TEXT,Context,context2,context3,intense_tear,intense_time,Zintense_tear,Zintense_time,mood_1,Freq,BACS_1,BACS_2,BACS_3,BACS_4,BACS_5,BACS_6,BACS_7,BACS_8,BACS_9,BACS_10,BACS_11,BACS_12,BACS_13,BACS_14,GES_1,GES_2,GES_3,GES_4,GES_5,TMF_1,TMF_2,TMF_3,TMF_4,TMF_5,TMF_6,ZGES_1,ZGES_2,ZGES_3,ZGES_4,ZGES_5,ZTMF_1,ZTMF_2,ZTMF_3,ZTMF_4,ZTMF_5,ZTMF_6,age,gender,gender_4_TEXT,live,live_6_TEXT,live_time,birth_other,BACS_Help,BACS_social,BACS_Ind,GRE,Cry_intensity,last.cry,known,helped
373,R_cOy8sTNasmPUGoV,EN-GB,4,I was untruthful to my partner and when the lie was exposed the guilt caused me to cry and become very emotional. I wasnt helped by anyone as I was in the wrong. Afterwards I felt relief that it all came out.,1,,1,,2,3,2,4,2,1.208595193,-0.02089899,3,2,4,3,1,1,4,4,4,4,4,3,4,3,2,4,3,4,4,4,2,2,2,2,3,3,2,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-1.272955121,-0.735334967,-0.723336485,-1.139093767,27,1,,5,,1,,3.714285714,3.75,1.333333333,-0.440256783,0.593848101,2,1,0
374,R_2OVXN8G5zOhrMAU,EN-GB,3,"I had recently broken up with my fiance and had recently started a new job, which was not really working out and coupled with the situation with my fiance, I felt very overwhelmed and lost. I did not feel much better afterwards, I was with my parents who helped comfort me.",1,,2,,3,1,4,2,1,-0.543475436,-0.73869892,5,1,2,3,2,2,2,3,3,2,2,2,2,3,2,2,3,3,4,3,2,3,3,3,3,4,2,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-0.735334967,-0.053608445,-1.139093767,27,1,,5,,1,N/A,2.285714286,2.5,2,-0.454598128,-0.641087178,2,1,1
375,R_3ElHLVdoavs8mNL,EN-GB,6,when I lost my father. I was in my home country Ghana. I felt helpless. I was comforted by my sister and other family members.,1,,1,,5,1,4,3,6,0.332559879,2.850300731,4,4,2,4,1,1,4,4,2,2,5,1,4,2,1,2,2,4,4,4,4,1,1,1,2,2,1,-1.643634886,0.980019119,0.55861097,0.932408372,1.391877796,-1.974804387,-1.793263093,-1.906568891,-1.401426518,-1.393064526,-1.629805847,28,1,,5,,7,ghana,2.857142857,3,1,-0.71633199,1.591430305,2,1,1
376,R_QchfB4rBlBIp1Kx,EN-GB,6,Breakup,1,,2,,2,3,4,2,2,-0.543475436,-0.02089899,7,0,1,1,5,5,5,5,1,5,1,1,1,5,5,1,4,3,4,3,2,2,1,3,2,2,2,1.14149975,-0.347461324,0.55861097,-0.394937304,-0.617737195,-1.357155765,-1.793263093,-0.639341352,-1.401426518,-1.393064526,-1.139093767,28,1,,5,,1,Scotland,1,5,5,-0.671215466,-0.282187213,2,1,0
377,R_3QLXnoJ4x0kbrDs,EN-GB,4,Suffered a loss. Family and work were supportive. Work gave me some time off.,1,,1,,2,1,4,2,1,-0.543475436,-0.73869892,5,0,2,3,2,4,1,2,1,4,4,3,2,1,1,3,3,3,3,3,2,2,2,3,2,2,1,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-1.357155765,-1.217182201,-0.639341352,-1.401426518,-1.393064526,-1.629805847,29,1,,5,,1,N/a,2.571428571,2,2.333333333,-0.960088536,-0.641087178,2,1,1
378,R_3fTQq0g6E29eydF,EN-GB,4,"The death of my family dog. I had it when I was a teen, and although I moved away and left it with my parents, after coming back from serving abroad in the military he was a real source of stability for me as I readjusted to civilian life. I didn't realise just how much until he was gone. I broke down and cried in the vets as he was put to sleep, and honestly not sure if I've felt better since. Feels like there's a massive weight now.",1,,1,,2,3,1,1,2,-1.41951075,-0.02089899,6,0,2,2,4,4,5,5,1,5,2,2,2,5,5,2,3,3,4,4,3,2,4,2,3,3,2,-0.251067568,-0.347461324,0.55861097,0.932408372,0.3870703,-1.357155765,-0.065020417,-1.272955121,-0.735334967,-0.723336485,-1.139093767,30,1,,5,,1,N/A,1.857142857,5,4.333333333,-0.364848707,-0.72020487,2,0,0
379,R_Z7vPmaij9xqyvzX,EN-GB,4,Grandfather passed away,2,,1,,2,1,4,2,6,-0.543475436,2.850300731,5,0,2,2,1,2,1,1,2,1,2,2,1,1,2,2,4,3,4,4,2,3,3,1,2,1,1,1.14149975,-0.347461324,0.55861097,0.932408372,-0.617737195,-0.739507144,-0.641101309,-1.906568891,-1.401426518,-2.062792566,-1.629805847,31,1,,5,,1,,1.857142857,1,1.666666667,-0.610352882,1.153412648,2,1,1
380,R_1onWymHoUll1cBP,EN-GB,3,"On a night out, argument, felt upset and angry afterwards.",1,,2,,2,3,4,1,1,-1.41951075,-0.73869892,4,1,2,2,2,2,2,2,2,2,2,3,3,2,1,2,3,3,3,3,3,2,2,2,2,2,2,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.139093767,31,1,,5,,1,N/A,2.285714286,2,1.666666667,-0.881733463,-1.079104835,2,1,0
381,R_1nUzglHn7hSm3s2,EN-GB,3,,3,Because of something that might happen in the future.,1,,1,3,NA,2,1,-0.543475436,-0.73869892,6,2,3,2,2,2,2,4,4,4,4,2,2,2,2,2,3,3,3,3,2,3,2,5,5,3,4,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-1.217182201,0.627886187,0.596848136,-0.723336485,-0.157669608,33,1,,5,,1,,2.714285714,3,2,-0.412359891,-0.641087178,2,NA,0
382,R_1ikcQiKbLo0ipPE,EN-GB,5,,2,,1,,1,3,4,1,1,-1.41951075,-0.73869892,4,0,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,-1.643634886,-1.674941768,-1.311794299,-1.722282979,-0.617737195,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.629805847,33,1,,5,,1,,2.285714286,2,2,-1.385634646,-1.079104835,2,1,0
383,R_07aYjmTcIoPMVUZ,EN-GB,6,"I think the last time I cried was during a panic attack I had as part of an emotional breakdown. My girlfriend and I had broken up and the overwhelming feeling of going back to what I was before the relationship brought on more negative emotion than I was capable of handling, which led to the breakdown. Luckily I was safe at home and my mother was able to help me through it.

",1,,4,"panic, hysteria",2,1,4,5,6,2.084630508,2.850300731,2,3,4,4,1,3,5,5,4,5,4,4,4,5,1,4,3,4,4,4,2,3,4,2,2,3,4,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,-0.739507144,-0.065020417,-1.272955121,-1.401426518,-0.723336485,-0.157669608,33,1,,5,,1,n/a,4,5,1.666666667,-0.250698327,2.467465619,2,1,1
384,R_TjtbkF9Tyjacbyp,EN-GB,6,"My father died two years ago, and this experience was triggered by the realisation that he wouldn't really know my daughter or vice versa. I tried hard to not let myself cry, but ended up doing so anyway. I felt awful throughout the process and don't feel like I can do grief properly. however, my wife did comfort me",2,,1,,2,1,4,2,2,-0.543475436,-0.02089899,5,1,2,2,3,3,4,4,1,3,2,2,1,3,3,2,3,4,4,3,2,3,2,3,4,2,2,-0.251067568,0.980019119,0.55861097,-0.394937304,-0.617737195,-0.739507144,-1.217182201,-0.639341352,-0.069243416,-1.393064526,-1.139093767,34,1,,5,,1,,1.714285714,3.5,3,-0.447504035,-0.282187213,2,1,1
385,R_3HjfMtmQlGTu8Fo,EN-GB,4,,1,,1,,1,3,NA,1,2,-1.41951075,-0.02089899,5,1,2,2,2,3,5,5,2,5,2,2,2,5,1,2,2,3,3,3,1,2,2,2,2,2,1,-1.643634886,-0.347461324,-1.311794299,-0.394937304,-1.62254469,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.629805847,34,1,,5,,1,N/A,2,5,2,-1.235632953,-0.72020487,2,NA,0
386,R_2sXOF6yTmUPioaW,EN-GB,3,Lost my job & bit worried about the future.,1,,2,,2,1,4,1,1,-1.41951075,-0.73869892,2,3,4,3,1,2,2,2,4,2,4,4,4,3,1,4,3,3,3,3,1,5,5,5,6,6,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-1.62254469,0.4957901,0.511060475,0.627886187,1.262939687,1.285847635,-0.648381688,34,1,,5,,1,N/a,3.857142857,2.25,1.333333333,-0.035696617,-1.079104835,2,1,1
387,R_1LcAb2i0APsdJhq,EN-GB,6,"Crying was due to upcoming wedding and struggling with missing my mother who passed away 10 years ago. I was organising some old family photos to use and it bought back feelings of sadness and grief, in a very quick and powerful manner. I was helped with support of my partner. Felt better afterwards although struggled to move on mentally for the remainder of the day.",1,,1,,2,1,4,2,6,-0.543475436,2.850300731,3,2,4,3,2,2,4,4,2,5,2,2,2,4,3,2,3,3,3,3,3,3,4,2,3,3,2,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.739507144,-0.065020417,-1.272955121,-0.735334967,-0.723336485,-1.139093767,35,1,,5,,1,NA,2.428571429,4.25,2.333333333,-0.599403463,1.153412648,2,1,1
388,R_2To6hPvGtjNY9Z3,EN-GB,4,I couldn’t do my normal work and Job because I was injured. Wanted to help my team at work but couldn’t.,3,Personal injury,1,,2,3,4,1,1,-1.41951075,-0.73869892,2,0,4,1,1,1,4,5,1,2,2,4,2,2,1,4,3,2,3,2,1,2,2,1,1,2,2,-0.251067568,-1.674941768,-1.311794299,-1.722282979,-1.62254469,-1.357155765,-1.217182201,-1.906568891,-2.06751807,-1.393064526,-1.139093767,35,1,,5,,1,England,2.571428571,3.25,1,-1.423928593,-1.079104835,2,1,0
389,R_1QGwLeowzzQ8PxW,EN-GB,6,"A friend at university committed suicide and I cried at his funeral. I felt an un-containable amount of sorrow and guilt before, during and after crying. I also felt awful for his family having to go through the ordeal.",2,,1,,5,3,3,3,2,0.332559879,-0.02089899,4,0,2,4,2,1,4,5,1,4,2,1,2,5,3,2,2,4,4,4,2,2,2,1,3,1,1,-1.643634886,0.980019119,0.55861097,0.932408372,-0.617737195,-1.357155765,-1.217182201,-1.906568891,-0.735334967,-2.062792566,-1.629805847,36,1,,5,,1,,2,4.5,2,-0.790833987,0.155830444,2,1,0
390,R_31WTgW1uUsZAtGV,EN-GB,6,It was during a conversation I had with my wife. The crying was due to recollection of distressing events in the past. I was feeling relaxed afterwards.,1,,1,,2,1,4,3,3,0.332559879,0.69690094,2,0,4,3,2,3,5,5,3,5,3,4,4,4,1,4,3,3,4,2,3,2,2,4,4,4,2,-0.251067568,-0.347461324,0.55861097,-1.722282979,0.3870703,-1.357155765,-1.217182201,-0.005727582,-0.069243416,-0.053608445,-1.139093767,36,1,,5,,5,India,3.571428571,4.75,2,-0.474285616,0.514730409,2,1,1
391,R_2dLnPT9zFJuYgwe,EN-GB,2,"It was around the death of my dog. I'd had her for ten years and she had to be put down last week. I cried a huge amount at the vets, they were sympathetic as were my family. It felt better to have cried, like it had released all the built up grief.",2,,1,,4,1,3,4,1,1.208595193,-0.73869892,3,8,4,2,1,1,1,2,2,2,4,4,4,2,1,5,4,4,4,3,3,2,2,2,3,2,1,1.14149975,0.980019119,0.55861097,-0.394937304,0.3870703,-1.357155765,-1.217182201,-1.272955121,-0.735334967,-1.393064526,-1.629805847,39,1,,5,,1,,3.571428571,1.75,1,-0.448475963,0.234948136,1,1,1
392,R_2yr3Q5ZP9UkXHsi,EN-GB,6,break up of relationship,1,,2,,2,1,4,2,1,-0.543475436,-0.73869892,4,0,4,4,1,2,4,2,1,2,2,4,4,1,1,2,3,3,3,3,2,3,3,3,4,3,2,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-0.069243416,-0.723336485,-1.139093767,39,1,,5,,1,,3,2.25,1.333333333,-0.62496556,-0.641087178,2,1,1
393,R_3Jw7mHdL0UXPnYX,TH,5,,1,,1,,2,1,2,3,2,0.332559879,-0.02089899,1,0,5,4,1,3,4,5,3,4,4,4,3,3,2,4,4,4,4,4,2,3,2,5,1,4,2,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,-0.739507144,-1.217182201,0.627886187,-2.06751807,-0.053608445,-1.139093767,21,1,,5,England,9,Thailand,3.857142857,4,2,-0.144929311,0.155830444,2,1,1
394,R_1mw7J33AhbJ4oHY,EN-GB,3,"My last crying experience was caused from of stress and worry as I found out one of my family member's is quite ill. Also with being at university, the worry got on top of me even more. I cried in a flat of my friends, and they gave me a cuddle and related it to previous situations they were in - and reassured me I wasn't alone. Before I felt very overwhelmed, however after letting it out and speaking to someone about it, it felt like some weight was lifted off my shoulders.",2,,1,,2,1,2,1,1,-1.41951075,-0.73869892,3,4,4,1,2,5,5,5,4,3,2,1,1,5,1,2,4,4,3,4,4,5,4,6,6,5,7,1.14149975,0.980019119,-1.311794299,0.932408372,1.391877796,0.4957901,-0.065020417,1.261499957,1.262939687,0.616119595,1.31446663,18,2,,5,,1,N/A,2.142857143,4.5,2.666666667,0.729073299,-1.079104835,2,1,1
395,R_a5a4SEgHDxwDu8h,EN-GB,2,,1,,1,,5,1,2,2,2,-0.543475436,-0.02089899,5,10,5,4,2,2,4,4,5,2,4,4,3,4,1,2,4,4,4,3,2,5,6,4,5,3,7,1.14149975,0.980019119,0.55861097,-0.394937304,-0.617737195,0.4957901,1.087141367,-0.005727582,0.596848136,-0.723336485,1.31446663,18,2,,5,,3,,3.857142857,3.5,1.666666667,0.402967046,-0.282187213,1,1,1
396,R_2tfJf6SytROHJ26,EN-GB,2,Stress and my boyfriend was there to comfort me.,3,Stress,4,,2,1,4,3,2,0.332559879,-0.02089899,2,5,4,3,2,2,4,3,4,5,4,4,3,1,1,4,2,3,4,2,3,7,7,5,5,7,7,-1.643634886,-0.347461324,0.55861097,-1.722282979,0.3870703,1.731087344,1.663222259,0.627886187,0.596848136,1.955575676,1.31446663,18,2,,5,,1,,3.714285714,3.25,1.666666667,0.465580756,0.155830444,1,1,1
397,R_SH55065bT8mFTBT,EN-GB,1,,1,,1,,2,1,4,3,1,0.332559879,-0.73869892,3,30,2,2,2,2,3,3,2,2,2,2,2,4,2,2,4,4,4,4,3,6,6,5,5,5,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,0.627886187,0.596848136,0.616119595,0.823754551,18,2,,5,,1,,2,3,2,0.805890643,-0.203069521,1,1,1
398,R_tWh2vsdMi4MTNdL,EN-GB,2,"Falling out with a friend, at a nightclub . Felt happy before and angry after.",1,,2,,3,1,2,1,1,-1.41951075,-0.73869892,3,3,3,4,2,4,3,2,5,2,2,2,2,3,3,2,3,4,4,4,2,5,6,5,3,4,6,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,0.4957901,1.087141367,0.627886187,-0.735334967,-0.053608445,0.823754551,18,2,,5,,1,,2.857142857,2.5,3,0.349805681,-1.079104835,1,1,1
399,R_3QEL6Uif4B41TF6,EN-GB,3,The last time I cried was due to someone questioning their trust in me making me feel rubbish and after extensive time trying to persuade them i felt as though i was not getting anywhere,1,,1,,2,1,4,2,2,-0.543475436,-0.02089899,3,2,4,2,1,2,2,1,2,2,4,4,2,1,1,4,4,4,4,4,3,5,5,6,6,5,4,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,0.4957901,0.511060475,1.261499957,1.262939687,0.616119595,-0.157669608,18,2,,5,,1,,3.142857143,1.5,1.333333333,0.726304429,-0.282187213,2,1,1
400,R_2zOpc17BRwc2D51,EN-GB,2,I was having problems with my boyfriend. I was in the car with my friend. I felt upset but my friend was there to support me and cheer me up.,1,,1,,2,1,4,2,3,-0.543475436,0.69690094,3,5,5,4,2,4,5,3,5,2,4,3,5,2,2,4,4,4,4,4,3,6,5,6,5,4,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,0.511060475,1.261499957,0.596848136,-0.053608445,0.823754551,18,2,,5,,1,,4.285714286,3,2.666666667,0.750236537,0.076712752,1,1,1
401,R_0T9Rrdqmpmt11p7,EN-GB,2,I last cried after receiving some negative news about a family member. I felt very sad for a while. I was comforted by my friend.,1,,1,,2,1,4,2,1,-0.543475436,-0.73869892,4,8,3,2,2,3,4,2,2,1,2,2,2,2,3,3,3,4,4,4,3,4,4,6,6,5,6,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,-0.121858522,-0.065020417,1.261499957,1.262939687,0.616119595,0.823754551,18,2,,5,,1,,2.285714286,2.25,2.666666667,0.580406913,-0.641087178,1,1,1
402,R_3PHR1DbskzHQQzM,EN-GB,1,"I was in my flat kitchen, I felt very vulnerable - I was comforted by my two flat mates, one boy and one girl",1,,3,,2,1,4,4,1,1.208595193,-0.73869892,5,10,2,4,2,4,1,5,3,2,3,3,4,1,2,4,3,3,3,2,4,6,6,4,5,6,6,-0.251067568,-0.347461324,-1.311794299,-1.722282979,1.391877796,1.113438722,1.087141367,-0.005727582,0.596848136,1.285847635,0.823754551,18,2,,5,,1,,3.285714286,2.25,2.666666667,0.241870405,0.234948136,1,1,1
403,R_RtB4JbDM88umkAF,EN-GB,3,"leaving a club, being in a stressful situation with the noise and lights, felt very claustrophobic and stresssed out, someone came out just after to me, afterwards felt calmer",1,,2,,2,1,4,2,1,-0.543475436,-0.73869892,2,2,4,2,1,5,5,5,2,5,4,4,2,5,1,4,3,4,4,4,2,6,6,5,5,4,7,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.087141367,0.627886187,0.596848136,-0.053608445,1.31446663,18,2,,5,,1,,3.142857143,5,2.333333333,0.5716733,-0.641087178,2,1,1
404,R_2Yb05t6rqA4rSkD,EN-GB,1,I have family issues and I had an online session with my psychologist to whom i explained an unfortunate event which made me cry.,1,,2,,2,1,2,5,2,2.084630508,-0.02089899,3,3,2,2,2,2,4,5,5,5,4,3,4,4,1,4,4,4,4,4,2,6,5,6,6,5,6,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,0.511060475,1.261499957,1.262939687,0.616119595,0.823754551,18,2,,5,,10,Cyprus,3.428571429,4.5,1.666666667,0.780328546,1.031865759,1,1,1
405,R_3JsYGNzKI9Q3N77,EN-GB,3,I cried in my uni bedroom because I was homesick. I felt really sad and alone and wanted to go back home but a friend from my halls came to cheer me up and comforted me by telling me everyone feels like this and I'm not alone and told me I could get through it and just needed to adjust to uni life.,1,,1,,2,1,4,5,2,2.084630508,-0.02089899,2,14,4,4,2,2,5,2,4,4,4,4,4,5,1,4,3,4,4,4,2,4,4,5,5,6,5,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,-0.121858522,-0.065020417,0.627886187,0.596848136,1.285847635,0.333042471,18,2,,5,,1,N/A,4,4,1.666666667,0.387179926,1.031865759,2,1,1
406,R_2P0YjJP3iqubbSu,EN-GB,3,Recently went into a store and tried on an item of clothing. I am normally a small and here I was supposedly a large. As weight is a sensitive topic for me and most girls my age it caused me to cry. My mother helped me in this instance.,1,,1,,3,1,4,2,1,-0.543475436,-0.73869892,4,3,4,4,3,2,5,4,4,5,2,2,3,5,3,3,3,4,4,4,2,5,5,3,6,5,5,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,0.4957901,0.511060475,-0.639341352,1.262939687,0.616119595,0.333042471,18,2,,5,,1,,3.142857143,4.75,2.666666667,0.380167698,-0.641087178,2,1,1
407,R_3FJzbMM4dGWp2yv,EN-GB,2,"Mainly because someone who was drunk was telling me real thoughts whilst I was sober , quite deep thoughts which made me feel absolutely sad speechless but sad because I didn’t even know what to say but cry. I received comfort from a friend though who told me not to worry which was good!",2,,1,,3,1,4,3,2,0.332559879,-0.02089899,2,1,4,5,1,1,3,4,5,4,5,4,4,4,1,5,3,3,3,3,1,6,5,2,6,5,7,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-1.62254469,1.113438722,0.511060475,-1.272955121,1.262939687,0.616119595,1.31446663,18,2,,5,,1,,4.571428571,3.75,1,-0.034794109,0.155830444,1,1,1
408,R_1Qz8fVB1eD39RJL,EN-GB,2,I had a cold and two people from my student accommodation were being treated for meningitis so I was getting super paranoid on top of general uni stress and starting to miss home. I was alone in my flat at uni and I felt pretty rubbish before and after. I face timed my mum multiple times during the day and hung out in my friends flat to keep my mind off it afterwards,3,Built up stress,1,,2,1,4,3,6,0.332559879,2.850300731,3,3,4,4,2,4,2,2,3,1,2,3,3,2,2,2,4,4,4,4,2,6,6,5,5,4,5,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.087141367,0.627886187,0.596848136,-0.053608445,0.333042471,18,2,,5,,1,,3,1.75,2.666666667,0.60904995,1.591430305,1,1,1
409,R_1f16g84yY97wSiP,EN-GB,2,"Grief, I've recently lost both my great grandparents who I was caring for. I cry about it most days and tjis usually happens whenever im alone. The only person who really helps is my boyfriend, I can't talk to family as I don't want to upset them.",1,,1,,1,1,4,4,6,1.208595193,2.850300731,5,30,2,2,4,4,3,5,3,4,1,2,2,4,5,1,4,4,4,4,4,5,5,4,4,4,5,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,0.4957901,0.511060475,-0.005727582,-0.069243416,-0.053608445,0.333042471,18,2,,5,,1,NA,1.857142857,4,4.333333333,0.565066328,2.029447962,1,1,1
410,R_11Z0O9Vft5Ml1m8,EN-GB,2,During a therapy session when recounting past events.,1,,2,,2,1,2,2,1,-0.543475436,-0.73869892,2,5,4,4,3,4,1,3,4,2,4,4,4,2,2,3,4,4,4,4,2,4,4,4,3,3,4,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,-0.121858522,-0.065020417,-0.005727582,-0.735334967,-0.723336485,-0.157669608,18,2,,5,,1,,3.857142857,2,3,0.107804858,-0.641087178,1,1,1
411,R_10UAP8FvGAU8oGo,EN-GB,3,"Splitting with an ex, upset and hurt, but better after crying, comforted by my mum",1,,1,,2,1,4,2,1,-0.543475436,-0.73869892,3,6,3,4,2,4,4,3,3,4,2,2,3,4,2,4,3,4,4,4,3,6,6,7,7,5,7,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,1.895113727,1.929031239,0.616119595,1.31446663,18,2,,5,,1,,3,3.75,2.666666667,0.960213861,-0.641087178,2,1,1
412,R_WjMXYT2LlSC6ekx,EN-GB,3,"I was drunk on a night out and lots of self esteem problems came flooding into my mind and i became so angry at myself that I started crying uncontrollably. People around me were complaining about my drunken state so I ran away to sit alone on some stairs in order to compose myself. I wanted to be alone but my best friend, who was visiting for the weekend, came over to comfort me until I came down. I am usually able to repress this type of unnecessary emotion, hence why I got so angry when I couldn't.",3,built up anger,3,,2,1,4,4,2,1.208595193,-0.02089899,5,1,2,1,4,5,5,5,2,4,1,1,1,4,5,1,3,2,4,3,4,3,5,5,3,4,5,-0.251067568,-1.674941768,0.55861097,-0.394937304,1.391877796,-0.739507144,0.511060475,0.627886187,-0.735334967,-0.053608445,0.333042471,18,2,,5,,1,,1.285714286,4.5,4.666666667,-0.038810845,0.593848101,2,1,1
413,R_YaxqhGVbIhzKXT3,EN-GB,3,I was drunk in a club over a boy.,1,,2,,3,1,4,3,6,0.332559879,2.850300731,3,5,4,2,2,3,4,3,2,4,3,3,2,4,2,4,4,4,4,4,3,6,6,6,5,5,5,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,1.261499957,0.596848136,0.616119595,0.333042471,18,2,,5,,1,N/A,2.857142857,3.75,2.333333333,0.818881705,1.591430305,2,1,1
